Search Information
System/Overall Polymer SQL:,
Individual Block Search
Block #1,Subgraph:,CCO ex,SQL:,
""
BCDB HITS IN TABLE diblock
ind,ORCID,DOI,phase1,phase2,phase_method,T,T_meas,T_anneal,T_alt,T_describe,notes,BigSMILES,Mn,Mn_method,Mw,Mw_method,D,D_method,N,N_method,name1,Mn1,Mn1_method,Mw1,Mw1_method,D1,D1_method,N1,N1_method,f1,f1_method,f_tot1,f_tot1_method,w1,w1_method,rho1,rho1_method,name2,Mn2,Mn2_method,Mw2,Mw2_method,D2,D2_method,N2,N2_method,f2,f2_method,f_tot2,f_tot2_method,w2,w2_method,rho2,rho2_method,Tstd,measstd,annealstd,Taltstd,Mnstd,Mwstd,Dstd,Nstd,Mn1std,Mw1std,D1std,N1std,f1std,ftot1std,w1std,rho1std,Mn2std,Mw2std,D2std,N2std,f2std,ftot2std,w2std,rho2std,Tse,measse,annealse,Taltse,Mnse,Mwse,Dse,Nse,Mn1se,Mw1se,D1se,N1se,f1se,ftot1se,w1se,rho1se,Mn2se,Mw2se,D2se,N2se,f2se,ftot2se,w2se,rho2se,Tunc,Tdesc,measunc,measdesc,annealunc,annealdesc,Taltunc,Taltdesc,Mnunc,Mndesc,Mwunc,Mwdesc,Dunc,Ddesc,Nunc,Ndesc,Mn1unc,Mn1desc,Mw1unc,Mw1desc,D1unc,D1desc,N1unc,N1desc,f1unc,f1desc,ftot1unc,ftot1desc,w1unc,w1desc,rho1unc,rho1desc,Mn2unc,Mn2desc,Mw2unc,Mw2desc,D2unc,D2desc,N2unc,N2desc,f2unc,f2desc,ftot2unc,ftot2desc,w2unc,w2desc,rho2unc,rho2desc
2836,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,141.64647210702503,141.64647210702503,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,144.713956769601,144.713956769601,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,147.476977870697,147.476977870697,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,149.93439295792302,149.93439295792302,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,152.082774674115,152.082774674115,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,153.923265471661,153.923265471661,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,156.686286572757,156.686286572757,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,158.83466828894905,158.83466828894905,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,161.59768939004402,161.59768939004402,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,163.43818018759004,163.43818018759004,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,166.202343741074,166.202343741074,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,168.65975882830003,168.65975882830003,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,170.809282996881,170.809282996881,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,173.26669808410702,173.26669808410702,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,176.032004089979,176.032004089979,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,178.79845254824005,178.79845254824005,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,181.560331196947,181.560331196947,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,183.71214027030402,183.71214027030402,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,185.86394934366103,185.86394934366103,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,188.01690086940602,188.01690086940602,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,190.16642503798602,190.16642503798602,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,192.62384012521204,192.62384012521204,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,194.46890073231202,194.46890073231202,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,196.31396133941104,196.31396133941104,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,197.85341593264104,197.85341593264104,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,200.00522500599703,200.00522500599703,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,201.546964504004,201.546964504004,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,203.08984645439904,203.08984645439904,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,205.24736778969702,205.24736778969702,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,206.78910728770302,206.78910728770302,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,207.409458934548,207.409458934548,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,,rheology,208.65244713301502,208.65244713301502,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,disordered,rheology,210.201041345352,210.201041345352,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,disordered,rheology,211.440602186653,211.440602186653,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,cylinder,disordered,rheology,214.56520946864504,214.56520946864504,,,,Tabulated: 486K,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,disordered,,rheology,212.42025510961804,212.42025510961804,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",8950.0,,9039.5,,1.01,,,,PEO,,,,,,,,,0.766,,0.766,,,,,,PI,,,,,,,,,0.23399999999999999,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,lamellar,,rheology,61.63979032895105,61.63979032895105,,,,"Sample PEO-PI 7-3, Figure 8","[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",10260.0,,10362.6,,1.01,,,,PEO,,,,,,,,,0.67,,0.67,,,,,,PI,,,,,,,,,0.32999999999999996,,0.32999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,lamellar,,rheology,63.61947283547204,63.61947283547204,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",10260.0,,10362.6,,1.01,,,,PEO,,,,,,,,,0.67,,0.67,,,,,,PI,,,,,,,,,0.32999999999999996,,0.32999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,0000-0003-4629-3817,https://doi.org/10.1021/ma001957p,lamellar,,rheology,65.88364595200704,65.88364595200704,,,,,"[H]{[>][>]CCO[<][<]}{[$][$]C\C=C(C)/C[$],[$]C\C=C(C)\C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(C)CC",10260.0,,10362.6,,1.01,,,,PEO,,,,,,,,,0.67,,0.67,,,,,,PI,,,,,,,,,0.32999999999999996,,0.32999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
